Image,PSNR,Entropy,Enc_Time,Dec_Time,Security
no_tumor_brain (5).jpg,100,7.80309801691034,0.0,0.0,Normal
no_tumor_brain (50).jpg,100,7.866089924977792,0.0,0.0,Attack
no_tumor_brain (51).jpg,100,7.941756777033642,0.0,0.0,Attack
no_tumor_brain (52).jpg,100,7.863813825206066,0.0,0.0,Normal
no_tumor_brain (53).jpg,100,7.755110722087562,0.0,0.0,Normal
no_tumor_brain (54).jpg,100,7.860888518274381,0.0,0.0,Attack
no_tumor_brain (55).jpg,100,7.691780659451443,0.0,0.0,Normal
no_tumor_brain (56).jpg,100,7.819674056481366,0.0,0.0,Normal
no_tumor_brain (57).jpg,100,7.936420142208833,0.0,0.0,Attack
no_tumor_brain (58).jpg,100,7.825683464920142,0.0,0.0038390159606933594,Normal
no_tumor_brain (59).jpg,100,7.898527239815725,0.0,0.0,Attack
no_tumor_brain (6).jpg,100,7.805403548585396,0.0,0.0,Attack
no_tumor_brain (60).jpg,100,7.777300003656928,0.0,0.0,Normal
no_tumor_brain (61).jpg,100,7.912557348198358,0.0,0.0,Attack
no_tumor_brain (62).jpg,100,7.952861986436819,0.0,0.0,Attack
no_tumor_brain (63).jpg,100,7.823901176136754,0.002012968063354492,0.0,Attack
no_tumor_brain (64).jpg,100,7.952806543767885,0.0,0.0,Normal
no_tumor_brain (65).jpg,100,7.87949422377814,0.0,0.0,Normal
no_tumor_brain (66).jpg,100,7.895860765384819,0.0,0.0,Attack
no_tumor_brain (67).jpg,100,7.814807127214907,0.0,0.0,Normal
no_tumor_brain (68).jpg,100,7.5207725900486455,0.0,0.0,Attack
no_tumor_brain (69).jpg,100,7.779600661995031,0.0010800361633300781,0.0,Attack
no_tumor_brain (7).jpg,100,7.636998362732895,0.0,0.0,Attack
no_tumor_brain (70).jpg,100,7.874436016755984,0.0,0.0,Normal
no_tumor_brain (71).jpg,100,7.912867233131136,0.0,0.0,Attack
no_tumor_brain (72).jpg,100,7.942549279392283,0.0,0.0,Normal
no_tumor_brain (73).jpg,100,7.904386577288429,0.0,0.0,Attack
no_tumor_brain (74).jpg,100,7.79087862896834,0.0,0.0,Attack
no_tumor_brain (75).jpg,100,7.794070223620878,0.0,0.0,Attack
no_tumor_brain (76).jpg,100,7.870872307548291,0.0,0.0,Normal
no_tumor_brain (77).jpg,100,7.979620981743691,0.0,0.0,Normal
no_tumor_brain (78).jpg,100,7.760202496102142,0.0,0.0,Normal
no_tumor_brain (79).jpg,100,7.751222482377688,0.0008199214935302734,0.0,Attack
no_tumor_brain (8).jpg,100,7.803442250192317,0.0011889934539794922,0.0,Attack
no_tumor_brain (80).jpg,100,7.783791043115743,0.0,0.0,Attack
no_tumor_brain (81).jpg,100,7.90772585222083,0.0,0.0,Attack
no_tumor_brain (82).jpg,100,7.931763755369418,0.0,0.002003908157348633,Attack
no_tumor_brain (83).jpg,100,7.889041739057539,0.0,0.0,Attack
no_tumor_brain (84).jpg,100,7.875280833644524,0.0,0.0,Normal
no_tumor_brain (85).jpg,100,7.873494984883912,0.0,0.0,Attack
no_tumor_brain (86).jpg,100,7.927519265352581,0.0,0.0,Normal
no_tumor_brain (87).jpg,100,7.944572627326122,0.0,0.0,Normal
no_tumor_brain (88).jpg,100,7.906990603567282,0.0,0.0,Normal
